"","tree","year","jenkins.pine","nt.piaz","nt.pine","nt.pipo","nt.vcnp","nt.pine.dom"
"5504","VLF150",1986,525.789182575067,590.076007235159,655.367783472461,782.734469675643,801.774116018787,760.583036233179
"5505","VLF001",1987,129.604674225765,135.599908698413,149.122312664806,170.401981889465,178.196512567913,166.62985900152
"5506","VLF004",1987,153.234601077531,161.668487623405,178.000097063848,204.474603644366,213.301204149709,199.797678266195
"5507","VLF005",1987,118.2888269091,123.191307961887,135.388222008769,154.258785130837,161.534685228664,150.906792052708
"5508","VLF007",1987,199.110970690282,212.847786703611,234.78395957682,271.946966911029,282.588430964484,265.412143522861
"5509","VLF008",1987,107.709781031799,111.64861575205,122.621555557025,139.300019504454,146.07249982688,136.330748336904
"5510","VLF009",1987,215.676590895071,231.476008270035,255.475322519792,296.656610872955,307.903270283463,289.42417942551
"5511","VLF010",1987,119.142751711217,124.126714023706,136.423395008424,155.474731380643,162.790086270273,152.091205626852
"5512","VLF011",1987,227.544363471737,244.86986465633,270.360191372507,314.47273790511,326.136270780964,306.731668790341
"5513","VLF012",1987,184.310721457602,196.261192948377,216.369164562839,250.003046251657,260.084504139529,244.081215120369
"5514","VLF015",1987,155.961196085873,164.689287249039,181.348428614768,208.435850036258,217.377331906366,203.652258856358
"5515","VLF016",1987,204.018496462633,218.356114601924,240.900751927457,279.243094300209,290.067357663609,272.503473383342
"5516","VLF017",1987,89.8283202526461,92.2697617916923,101.208196525739,114.316478334351,120.196649948329,111.971586486323
"5517","VLF018",1987,301.353614751188,328.897333622446,363.856249087423,426.996616170758,440.997527091286,415.957261140485
"5518","VLF019",1987,108.14313597498,112.120937682273,123.14388278719,139.911617746183,146.704881631431,136.926756649684
"5519","VLF020",1987,97.4623006907348,100.524249517989,110.326366236396,124.939650406003,131.20662730215,122.33139370302
"5520","VLF021",1987,47.9289801907052,47.705940559114,52.0956215303327,57.6868047137346,61.2201522729352,56.6641283656031
"5521","VLF022",1987,191.821524031866,204.668592027587,225.701685564702,261.115822514449,271.484855799162,254.884714020954
"5522","VLF023",1987,91.4990426989826,94.0721539278436,103.198533314003,116.631983257418,122.598089713337,114.230153310167
"5523","VLF025",1987,367.554217810906,405.158917562346,448.852794668436,530.055690909961,545.831373438461,515.8890134887
"5524","VLF051",1987,174.257789675395,185.035447417516,203.91243384672,235.192739052734,244.880065138279,229.679943208026
"5525","VLF052",1987,234.307534688252,252.519357150282,278.863840582449,324.66498061911,336.560297841838,316.63098641862
"5526","VLF053",1987,NA,NA,NA,NA,NA,NA
"5527","VLF054",1987,22.622805200672,21.6867155678882,23.5570437124682,25.4744772613207,27.3363597109865,25.1078201011451
"5528","VLF055",1987,20.4775430185053,19.5329691156291,21.2027046267061,22.8568737682609,24.5633923830642,22.5379762159614
"5529","VLF057",1987,292.190961007384,318.407296183478,352.174893337776,412.888083246681,426.619760390879,402.269202680982
"5530","VLF058",1987,128.910710506597,134.831946368379,148.271224843944,169.395861435666,177.160844729047,165.650723732687
"5531","VLF059",1987,160.615905559766,169.867309053139,187.091177943316,215.247279192687,224.377883553603,210.277841196091
"5532","VLF061",1987,364.581554068935,401.719433658265,445.016986984012,525.391895184685,541.093381985119,511.368523156688
"5533","VLF062",1987,76.5289778423001,77.9840760554528,85.4424536750585,96.0247670337329,101.201959940025,94.122739194698
"5534","VLF063",1987,19.9705280521679,19.0248866852417,20.6474456359198,22.2402435340919,23.9098067688751,21.9324958608506
"5535","VLF064",1987,245.111459039616,264.758776954688,292.473016369808,340.993080953869,353.251811476105,332.487521961098
"5536","VLF065",1987,95.891166952531,98.8196648487039,108.442532205621,122.740211786232,128.929369220147,120.187133976513
"5537","VLF066",1987,67.9569172948999,68.8344005368732,75.3538473177022,84.366427694829,89.0729163672567,82.7401608800954
"5538","VLF067",1987,152.774134993818,161.157375730836,177.433417454019,203.803398860381,212.61091602467,199.144657753751
"5539","VLF068",1987,47.9626519241485,47.7411389521327,52.1343179143676,57.7309375431071,61.2663506548893,56.7072984749145
"5540","VLF069",1987,129.377958316247,135.345178519667,148.839415189886,170.064425605328,177.850546131097,166.3017898869
"5541","VLF070",1987,45.4093004721951,45.0758470832511,49.204743824812,54.3928076877308,57.7705068439098,53.4415648135561
"5542","VLF072",1987,266.753805519442,289.360215945288,319.84080750978,373.899052160006,386.856421276459,364.43335061445
"5543","VLF073",1987,29.323887162733,28.4808434659346,30.9942757977346,33.7948840465408,36.1250043465582,33.2691567882623
"5544","VLF074",1987,202.752511614624,216.934898124251,239.322506084474,277.360355807234,288.137545480761,270.673610211017
"5545","VLF075",1987,179.71112755617,191.129484671154,210.675429715828,243.237272523734,253.136884017056,237.501780757843
"5546","VLF101",1987,215.832297089955,231.657620883282,255.678072796137,296.904208781446,308.154305479086,289.664025390136
"5547","VLF102",1987,402.127636086621,445.284947954166,493.621883587768,584.594306945396,601.187294596827,568.737127968474
"5548","VLF104",1987,300.630989740607,328.082214829291,362.950476184487,425.912994755306,439.888285225621,414.904496930537
"5549","VLF105",1987,305.113833422973,333.206540564666,368.655505348278,432.796674884332,446.90654982933,421.583961598804
"5550","VLF106",1987,464.666842591128,518.267137782315,575.111955343351,684.210981292125,702.133274965587,665.21830887016
"5551","VLF107",1987,190.916361262145,203.657033881965,224.579078666369,259.780452684076,270.114264717288,253.586316092254
"5552","VLF108",1987,339.500734824543,372.767337627001,412.739376350762,486.204289061284,501.2550771469,473.377096029468
"5553","VLF109",1987,370.919012738703,409.053791542622,453.196730040536,535.338732967744,551.197780056167,521.0095234262
"5554","VLF112",1987,166.235383529061,176.101839479227,194.003051996919,223.43158213152,232.796070337631,218.240759337942
"5555","VLF113",1987,224.796234329029,241.765219818313,266.90944464539,310.339812606823,321.907899473029,302.717100705833
"5556","VLF114",1987,428.049177433032,475.465468726947,527.309759116718,625.715959064299,642.886016472761,608.572725878518
"5557","VLF115",1987,213.4499766891,228.973017267678,252.69525267758,293.337381635644,304.502393134892,286.198557055068
"5558","VLF116",1987,78.9532975386039,80.5760158949471,88.3010377094129,99.3315488788633,104.640588717079,97.3508268439051
"5559","VLF117",1987,29.6661053193265,28.8267739932793,31.3727875789202,34.2175192865435,36.5718336518827,33.683828712518
"5560","VLF118",1987,133.148674069296,139.497956462142,153.43859701813,175.485102173051,183.438241754704,171.579335643219
"5561","VLF119",1987,111.000931218675,115.232846651972,126.584808396268,143.938304780734,150.869531354528,140.851125804904
"5562","VLF120",1987,129.219733876484,135.171385829361,148.647012879348,169.838037251684,177.616998942592,166.081326293373
"5563","VLF121",1987,257.430088298629,278.755465896917,308.042610809506,359.708106988186,372.366693215979,350.657203201293
"5564","VLF122",1987,132.171374864082,138.416822116831,152.240495505547,174.069047924807,181.98046257315,170.201221624643
"5565","VLF123",1987,525.491107855784,589.723651986538,654.973638220708,782.248729463234,801.283757969137,760.113129993774
"5566","VLF124",1987,69.8249227798923,70.8231080986919,77.5458306650411,86.8953218480644,91.7059353638801,85.2098172118313
"5567","VLF125",1987,315.71567329087,345.379916308497,382.216977777873,449.206291167595,463.61484363639,437.50031466738
"5568","VLF126",1987,126.471392105355,132.154882104021,145.307855705982,165.910900627384,173.564784966091,162.256708145223
"5569","VLF127",1987,529.590968294318,594.557254965993,660.378494687466,788.898503272046,808.001995783091,766.547672184883
"5570","VLF128",1987,313.274103835293,342.571084423526,379.087023135962,445.414450297418,459.756151027817,433.823084449227
"5571","VLF129",1987,219.547489489093,235.841154285411,260.325848853719,302.459399595432,313.843247634607,295.061711979013
"5572","VLF130",1987,285.56692410987,310.827199652588,343.73450944563,402.696956287153,416.232715689407,392.381381404453
"5573","VLF131",1987,129.921902900495,135.942780337476,149.501029193106,170.843019668748,178.653706635862,167.059991901712
"5574","VLF132",1987,68.3707343508601,69.2746298790314,75.8390239500602,84.9259148213994,89.6555674570109,83.286578928608
"5575","VLF133",1987,92.375317566265,95.0184491511578,104.243653279304,117.848626908329,123.859508204528,115.416771087712
"5576","VLF134",1987,327.602046434524,359.043450087455,397.440918438263,467.640467608642,482.378375675434,455.378574168787
"5577","VLF135",1987,89.606802871568,92.0317173321371,100.945474796846,114.011588060074,119.88007869466,111.674088369163
"5578","VLF136",1987,188.993555391398,201.500826494843,222.185003817887,256.926462809101,267.187968874192,250.812203676432
"5579","VLF137",1987,74.8716294543173,76.2075256629893,83.4824242257936,93.7537111850342,98.8421612727367,91.9062482111805
"5580","VLF138",1987,59.5633839511445,59.9353054442657,65.5508320436339,73.0860265427953,77.313761010486,71.7199016826432
"5581","VLF139",1987,178.905700817938,190.223095333184,209.668553196974,242.034335847737,251.904732322051,236.332876787649
"5582","VLF140",1987,327.492215199207,358.916512954988,397.299377108892,467.468496382701,482.203610004404,455.211870035249
"5583","VLF141",1987,418.799277092048,464.681320755189,515.270081654007,611.007107493481,627.976650005219,594.325606160372
"5584","VLF142",1987,236.051624213825,254.492013335922,281.056767393302,327.293363207189,339.248453180396,319.18382931556
"5585","VLF143",1987,443.467577104836,493.459580590317,547.401694584185,650.277995571563,667.775411676397,632.361541598363
"5586","VLF145",1987,547.577845538788,615.786554259298,684.120437861085,818.129285242658,837.524132789102,794.829539726037
"5587","VLF146",1987,132.850344806365,139.173421422016,153.07980296393,175.065521313148,183.004141233085,171.17037441092
"5588","VLF147",1987,76.2629238927426,77.695344057077,85.1233520521059,95.6521842910793,100.816201187417,93.7595049404229
"5589","VLF149",1987,83.9367205402082,85.9252822355188,94.2039237507213,106.177133539799,111.750747064265,104.031099228771
"5590","VLF150",1987,530.766471971607,595.942886942823,661.927846662138,790.804506496713,809.927724684075,768.392014132545
"5591","VLF001",1988,131.721752251199,137.926754818025,151.698545131531,173.434489422894,181.324329720439,169.582834846857
"5592","VLF004",1988,155.446557383316,164.120134883981,180.717724640721,207.690537105382,216.609998224893,202.926897968868
"5593","VLF005",1988,119.510111920924,124.527345227047,136.866478369078,155.993733988477,163.32663319563,152.59695197722
"5594","VLF007",1988,200.967098132679,214.932098332153,237.098658534879,274.708740767473,285.419017729843,268.096285661014
"5595","VLF008",1988,108.892122867692,112.935944580139,124.044968617709,140.965626370357,147.795231468753,137.954048815732
"5596","VLF009",1988,217.824417778935,233.897272145302,258.165691755719,299.874483805668,311.197542423402,292.550504959061
"5597","VLF010",1988,120.944539035229,126.098347762814,138.604992073299,158.035604594311,165.434874530279,154.585905075681
"5598","VLF011",1988,230.883440181296,248.644487336054,274.555975181266,319.4999736283,331.278654057365,311.614660248205
"5599","VLF012",1988,186.567606259513,198.785512642369,219.170942234171,253.337637616867,263.506179408041,247.323231392563
"5600","VLF015",1988,157.498928190363,166.394855158323,183.239222591248,210.674336895837,219.679975887001,205.830249050821
"5601","VLF016",1988,206.734071456039,221.409234181888,244.291924868182,283.292351466472,294.216023114243,276.438478567428
"5602","VLF017",1988,91.0248394502475,93.5607099132583,102.633778875623,115.975069497872,121.916744298793,113.589378135225
"5603","VLF018",1988,305.756151899309,333.944781120059,369.47803663071,433.7925523966,447.920267692229,422.549820426395
"5604","VLF019",1988,109.315353043965,113.397568128302,124.555517327561,141.563707938738,148.413504196824,138.536846678385
"5605","VLF020",1988,98.3589752776465,101.49507210534,111.398964750095,126.190313571044,132.502330786698,123.550907752987
"5606","VLF021",1988,48.2575307498921,48.0494098105841,52.4732279778759,58.1174786857349,61.670974446656,57.0854050766291
"5607","VLF022",1988,193.424353334835,206.464826996223,227.695896174503,263.492170697294,273.921870101313,257.194686542849
"5608","VLF023",1988,92.1278918831291,94.7511984662231,103.948484312605,117.504971442889,123.503226795227,115.081602893059
"5609","VLF025",1988,370.900003573242,409.032670222021,453.173312360564,535.311007839679,551.169258274437,520.982546533389
"5610","VLF051",1988,175.312057838546,186.211201176089,205.216881576328,236.742394980477,246.471563261843,231.186974731801
"5611","VLF052",1988,237.46686861437,256.095914422639,282.84026304162,329.433693209102,341.436173206603,321.262273656947
"5612","VLF053",1988,NA,NA,NA,NA,NA,NA
"5613","VLF054",1988,23.0479638080878,22.1148003165195,24.0251908360214,25.9959281561692,27.8882867156406,25.6196226457542
"5614","VLF055",1988,20.742568695422,19.7984474872847,21.4928170796695,23.1789714909821,24.9048334863181,22.8542610082218
"5615","VLF057",1988,297.366666085064,324.331565893124,358.771768848572,420.854626785413,434.738828239755,409.998465495177
"5616","VLF058",1988,130.270435369429,136.325788388503,149.925077979505,171.342122376748,179.168519615647,167.54601184237
"5617","VLF059",1988,163.198284297565,172.734578048727,190.270311206582,219.01354364059,228.250873272831,213.941967051844
"5618","VLF061",1988,367.549489459317,405.154353027109,448.847846745939,530.050450230079,545.82568061397,515.883826323327
"5619","VLF062",1988,77.2386972781344,78.7440957640813,86.2808516018291,96.9956105037487,102.211028795741,95.0703398752023
"5620","VLF063",1988,20.1754751817181,19.2298413904821,20.8713655798619,22.488588959096,24.1731964385147,22.1763961706686
"5621","VLF064",1988,249.966936901064,270.268942863292,298.601342428949,348.353803196673,360.772511460768,339.634544877857
"5622","VLF065",1988,97.033674024791,100.056424790801,109.808912408371,124.333243758819,130.579860902746,121.7405155819
