"","tree","year","dbh"
"5125","VUF030",1975,16.6035
"5126","VUF031",1975,10.609
"5127","VUF032",1975,20.165
"5128","VUF034",1975,15.0405
"5129","VUF036",1975,11.584
"5130","VUF037",1975,13.201
"5131","VUF038",1975,28.1665
"5132","VUF039",1975,37.4535
"5133","VUF040",1975,39.627
"5134","VUF041",1975,22.0545
"5135","VUF042",1975,34.319
"5136","VUF044",1975,18.3065
"5137","VUF045",1975,20.255
"5138","VUF047",1975,5.778
"5139","VUF048",1975,15.9595
"5140","VUF049",1975,23.017
"5141","VUF050",1975,10.385
"5142","VUF101",1975,28.246
"5143","VUF102",1975,16.1605
"5144","VUF104",1975,13.3325
"5145","VUF105",1975,11.25
"5146","VUF106",1975,11.7715
"5147","VUF107",1975,19.508
"5148","VUF108",1975,19.6765
"5149","VUF109",1975,29.21
"5150","VUF110",1975,21.6425
"5151","VUF111",1975,20.427
"5152","VUF112",1975,16.907
"5153","VUF114",1975,12.0595
"5154","VUF115",1975,13.742
"5155","VUF116",1975,13.703
"5156","VUF117",1975,NA
"5157","VUF118",1975,15.386
"5158","VUF119",1975,13.4373333333333
"5159","VUF120",1975,12.152
"5160","VUF122",1975,8.587
"5161","VUF125",1975,6.698
"5162","VUF128",1975,NA
"5163","VUF129",1975,17.384
"5164","VUF130",1975,12.009
"5165","VUF131",1975,12.7525
"5166","VUF132",1975,13.14
"5167","VUF133",1975,22.458
"5168","VUF135",1975,7.326
"5169","VUF136",1975,8.807
"5170","VUF137",1975,28.143
"5171","VUF139",1975,30.391
"5172","VUF140",1975,26.376
"5173","VUF142",1975,4.557
"5174","VUF143",1975,14.38
"5175","VUF144",1975,31.1745
"5176","VUF145",1975,13.0685
"5177","VUF146",1975,10.8445
"5178","VUF147",1975,19.52
"5179","VUF148",1975,19.6545
"5180","VUF149",1975,27.034
"5181","VUF150",1975,12.813
"5182","VUF151",1975,17.6875
"5183","VUF208",1975,9.5385
"5184","VUF209",1975,11.087
"5185","VUF219",1975,7.3935
"5186","VUF222",1975,10.023
"5187","VUF229",1975,16.41625
"5188","VUF235",1975,7.326
"5189","VUF242",1975,4.557
"5190","VUF308",1975,9.5385
"5191","VUF322",1975,9.06566666666667
"5192","VUF335",1975,7.326
"5193","VUF435",1975,7.326
"5194","VUF508",1975,19.6765
"5195","VUF001",1976,33.356
"5196","VUF002",1976,30.563
"5197","VUF003",1976,26.3125
"5198","VUF004",1976,15.1595
"5199","VUF005",1976,20.696
"5200","VUF006",1976,14.953
"5201","VUF007",1976,13.6055
"5202","VUF008",1976,9.6285
"5203","VUF009",1976,11.2175
"5204","VUF010",1976,21.932
"5205","VUF011",1976,25.099
"5206","VUF012",1976,11.107
"5207","VUF013",1976,21.7105
"5208","VUF015",1976,18.359
"5209","VUF016",1976,11.9815
"5210","VUF017",1976,46.1095
"5211","VUF018",1976,15.359
"5212","VUF019",1976,7.4355
"5213","VUF020",1976,12.79
"5214","VUF021",1976,24.3985
"5215","VUF022",1976,10.1
"5216","VUF023",1976,28.913
"5217","VUF024",1976,30.7345
"5218","VUF025",1976,19.7585
"5219","VUF026",1976,14.6035
"5220","VUF027",1976,NA
"5221","VUF028",1976,9.36
"5222","VUF029",1976,15.5915
"5223","VUF030",1976,16.791
"5224","VUF031",1976,10.7655
"5225","VUF032",1976,20.309
"5226","VUF034",1976,15.1595
"5227","VUF036",1976,11.675
"5228","VUF037",1976,13.3125
"5229","VUF038",1976,28.4025
"5230","VUF039",1976,37.7075
"5231","VUF040",1976,39.877
"5232","VUF041",1976,22.2665
"5233","VUF042",1976,34.498
"5234","VUF044",1976,18.415
"5235","VUF045",1976,20.3495
"5236","VUF047",1976,5.8315
"5237","VUF048",1976,16.091
"5238","VUF049",1976,23.117
"5239","VUF050",1976,10.5135
"5240","VUF101",1976,28.4015
"5241","VUF102",1976,16.2385
"5242","VUF104",1976,13.3845
"5243","VUF105",1976,11.264
"5244","VUF106",1976,11.8495
"5245","VUF107",1976,19.661
"5246","VUF108",1976,19.8235
"5247","VUF109",1976,29.4045
"5248","VUF110",1976,21.7635
"5249","VUF111",1976,20.578
"5250","VUF112",1976,16.988
"5251","VUF114",1976,12.167
"5252","VUF115",1976,13.8285
"5253","VUF116",1976,13.778
"5254","VUF117",1976,NA
"5255","VUF118",1976,15.537
"5256","VUF119",1976,13.594
"5257","VUF120",1976,12.296
"5258","VUF122",1976,8.719
"5259","VUF125",1976,6.719
"5260","VUF128",1976,NA
"5261","VUF129",1976,17.5295
"5262","VUF130",1976,12.1425
"5263","VUF131",1976,12.805
"5264","VUF132",1976,13.1895
"5265","VUF133",1976,22.5255
"5266","VUF135",1976,7.371
"5267","VUF136",1976,8.858
"5268","VUF137",1976,28.3225
"5269","VUF139",1976,30.578
"5270","VUF140",1976,26.5885
"5271","VUF142",1976,4.6665
"5272","VUF143",1976,14.4335
"5273","VUF144",1976,31.3555
"5274","VUF145",1976,13.1605
"5275","VUF146",1976,10.924
"5276","VUF147",1976,19.698
"5277","VUF148",1976,19.7805
"5278","VUF149",1976,27.245
"5279","VUF150",1976,12.902
"5280","VUF151",1976,17.898
"5281","VUF208",1976,9.6285
"5282","VUF209",1976,11.2175
"5283","VUF219",1976,7.4355
"5284","VUF222",1976,10.1
"5285","VUF229",1976,16.5605
"5286","VUF235",1976,7.371
"5287","VUF242",1976,4.6665
"5288","VUF308",1976,9.6285
"5289","VUF322",1976,9.17933333333333
"5290","VUF335",1976,7.371
"5291","VUF435",1976,7.371
"5292","VUF508",1976,19.8235
"5293","VUF001",1977,33.45
"5294","VUF002",1977,30.7225
"5295","VUF003",1977,26.4635
"5296","VUF004",1977,15.285
"5297","VUF005",1977,20.8395
"5298","VUF006",1977,15.0045
"5299","VUF007",1977,13.703
"5300","VUF008",1977,9.716
"5301","VUF009",1977,11.322
"5302","VUF010",1977,22.071
"5303","VUF011",1977,25.2275
"5304","VUF012",1977,11.1465
"5305","VUF013",1977,21.91
"5306","VUF015",1977,18.6075
"5307","VUF016",1977,12.0755
"5308","VUF017",1977,46.373
"5309","VUF018",1977,15.4615
"5310","VUF019",1977,7.4805
"5311","VUF020",1977,12.887
"5312","VUF021",1977,24.526
"5313","VUF022",1977,10.151
"5314","VUF023",1977,29.083
"5315","VUF024",1977,30.9115
"5316","VUF025",1977,19.925
"5317","VUF026",1977,14.709
"5318","VUF027",1977,NA
"5319","VUF028",1977,9.4695
"5320","VUF029",1977,15.7655
"5321","VUF030",1977,17.0435
"5322","VUF031",1977,10.8885
"5323","VUF032",1977,20.442
"5324","VUF034",1977,15.276
"5325","VUF036",1977,11.751
"5326","VUF037",1977,13.421
"5327","VUF038",1977,28.67
"5328","VUF039",1977,37.9805
"5329","VUF040",1977,40.135
"5330","VUF041",1977,22.442
"5331","VUF042",1977,34.67
"5332","VUF044",1977,18.484
"5333","VUF045",1977,20.457
"5334","VUF047",1977,5.901
"5335","VUF048",1977,16.2375
"5336","VUF049",1977,23.287
"5337","VUF050",1977,10.6215
"5338","VUF101",1977,28.556
"5339","VUF102",1977,16.3285
"5340","VUF104",1977,13.4515
"5341","VUF105",1977,11.302
"5342","VUF106",1977,11.963
"5343","VUF107",1977,19.821
"5344","VUF108",1977,19.935
"5345","VUF109",1977,29.594
"5346","VUF110",1977,21.8815
"5347","VUF111",1977,20.72
"5348","VUF112",1977,17.065
"5349","VUF114",1977,12.2825
"5350","VUF115",1977,13.914
"5351","VUF116",1977,13.8605
"5352","VUF117",1977,NA
"5353","VUF118",1977,15.717
"5354","VUF119",1977,13.724
"5355","VUF120",1977,12.476
"5356","VUF122",1977,8.87
"5357","VUF125",1977,6.743
"5358","VUF128",1977,NA
"5359","VUF129",1977,17.68
"5360","VUF130",1977,12.3225
"5361","VUF131",1977,12.863
"5362","VUF132",1977,13.2465
"5363","VUF133",1977,22.6305
"5364","VUF135",1977,7.43
"5365","VUF136",1977,8.919
"5366","VUF137",1977,28.5345
"5367","VUF139",1977,30.747
"5368","VUF140",1977,26.81
"5369","VUF142",1977,4.789
"5370","VUF143",1977,14.4935
"5371","VUF144",1977,31.586
"5372","VUF145",1977,13.238
"5373","VUF146",1977,11.0055
"5374","VUF147",1977,19.857
"5375","VUF148",1977,19.911
"5376","VUF149",1977,27.455
"5377","VUF150",1977,13.019
"5378","VUF151",1977,18.1125
"5379","VUF208",1977,9.716
"5380","VUF209",1977,11.322
"5381","VUF219",1977,7.4805
"5382","VUF222",1977,10.151
"5383","VUF229",1977,16.72275
"5384","VUF235",1977,7.43
"5385","VUF242",1977,4.789
"5386","VUF308",1977,9.716
"5387","VUF322",1977,9.297
"5388","VUF335",1977,7.43
"5389","VUF435",1977,7.43
"5390","VUF508",1977,19.935
"5391","VUF001",1978,33.589
"5392","VUF002",1978,30.91
"5393","VUF003",1978,26.6545
"5394","VUF004",1978,15.4255
"5395","VUF005",1978,21.0365
"5396","VUF006",1978,15.0905
"5397","VUF007",1978,13.86
"5398","VUF008",1978,9.809
"5399","VUF009",1978,11.46
"5400","VUF010",1978,22.254
"5401","VUF011",1978,25.4295
"5402","VUF012",1978,11.224
"5403","VUF013",1978,22.184
"5404","VUF015",1978,18.875
"5405","VUF016",1978,12.1665
"5406","VUF017",1978,46.658
"5407","VUF018",1978,15.5945
"5408","VUF019",1978,7.559
"5409","VUF020",1978,13.004
"5410","VUF021",1978,24.705
"5411","VUF022",1978,10.215
"5412","VUF023",1978,29.2635
"5413","VUF024",1978,31.0885
"5414","VUF025",1978,20.1085
"5415","VUF026",1978,14.842
"5416","VUF027",1978,NA
"5417","VUF028",1978,9.581
"5418","VUF029",1978,15.981
"5419","VUF030",1978,17.2335
"5420","VUF031",1978,11.0195
"5421","VUF032",1978,20.634
"5422","VUF034",1978,15.398
"5423","VUF036",1978,11.851
"5424","VUF037",1978,13.558
"5425","VUF038",1978,28.9465
"5426","VUF039",1978,38.283
"5427","VUF040",1978,40.47
"5428","VUF041",1978,22.6825
"5429","VUF042",1978,34.909
"5430","VUF044",1978,18.5795
"5431","VUF045",1978,20.621
"5432","VUF047",1978,6.0125
"5433","VUF048",1978,16.4305
"5434","VUF049",1978,23.494
"5435","VUF050",1978,10.7835
"5436","VUF101",1978,28.743
"5437","VUF102",1978,16.4505
"5438","VUF104",1978,13.547
"5439","VUF105",1978,11.347
"5440","VUF106",1978,12.1165
"5441","VUF107",1978,20.0535
"5442","VUF108",1978,20.055
"5443","VUF109",1978,29.8485
"5444","VUF110",1978,22.093
"5445","VUF111",1978,20.951
"5446","VUF112",1978,17.1905
"5447","VUF114",1978,12.417
"5448","VUF115",1978,14.0095
"5449","VUF116",1978,13.9525
"5450","VUF117",1978,NA
"5451","VUF118",1978,15.941
"5452","VUF119",1978,13.8906666666667
"5453","VUF120",1978,12.672
"5454","VUF122",1978,9.017
"5455","VUF125",1978,6.789
"5456","VUF128",1978,NA
"5457","VUF129",1978,17.9085
"5458","VUF130",1978,12.5085
"5459","VUF131",1978,12.9655
"5460","VUF132",1978,13.3535
"5461","VUF133",1978,22.772
"5462","VUF135",1978,7.496
"5463","VUF136",1978,8.995
"5464","VUF137",1978,28.805
"5465","VUF139",1978,30.978
"5466","VUF140",1978,27.102
"5467","VUF142",1978,4.928
"5468","VUF143",1978,14.5755
"5469","VUF144",1978,31.807
"5470","VUF145",1978,13.364
"5471","VUF146",1978,11.124
"5472","VUF147",1978,20.062
"5473","VUF148",1978,20.102
"5474","VUF149",1978,27.695
"5475","VUF150",1978,13.204
"5476","VUF151",1978,18.395
"5477","VUF208",1978,9.809
"5478","VUF209",1978,11.46
"5479","VUF219",1978,7.559
"5480","VUF222",1978,10.215
"5481","VUF229",1978,16.94475
"5482","VUF235",1978,7.496
"5483","VUF242",1978,4.928
"5484","VUF308",1978,9.809
"5485","VUF322",1978,9.41633333333333
"5486","VUF335",1978,7.496
"5487","VUF435",1978,7.496
"5488","VUF508",1978,20.055
"5489","VUF001",1979,33.79
"5490","VUF002",1979,31.1245
"5491","VUF003",1979,26.8845
"5492","VUF004",1979,15.612
"5493","VUF005",1979,21.2835
"5494","VUF006",1979,15.2205
"5495","VUF007",1979,14.051
"5496","VUF008",1979,9.943
"5497","VUF009",1979,11.6275
"5498","VUF010",1979,22.471
"5499","VUF011",1979,25.654
"5500","VUF012",1979,11.3425
"5501","VUF013",1979,22.532
"5502","VUF015",1979,19.1695
"5503","VUF016",1979,12.278
"5504","VUF017",1979,46.9765
"5505","VUF018",1979,15.778
"5506","VUF019",1979,7.659
"5507","VUF020",1979,13.187
"5508","VUF021",1979,24.9745
"5509","VUF022",1979,10.31
"5510","VUF023",1979,29.459
"5511","VUF024",1979,31.307
"5512","VUF025",1979,20.3725
"5513","VUF026",1979,15.025
"5514","VUF027",1979,NA
"5515","VUF028",1979,9.759
"5516","VUF029",1979,16.236
"5517","VUF030",1979,17.435
"5518","VUF031",1979,11.1735
"5519","VUF032",1979,20.891
"5520","VUF034",1979,15.56
"5521","VUF036",1979,12.02
"5522","VUF037",1979,13.732
"5523","VUF038",1979,29.2845
"5524","VUF039",1979,38.6525
"5525","VUF040",1979,40.847
"5526","VUF041",1979,22.9265
"5527","VUF042",1979,35.173
"5528","VUF044",1979,18.7005
"5529","VUF045",1979,20.8315
"5530","VUF047",1979,6.1055
"5531","VUF048",1979,16.6315
"5532","VUF049",1979,23.832
"5533","VUF050",1979,10.962
"5534","VUF101",1979,29.0125
"5535","VUF102",1979,16.589
"5536","VUF104",1979,13.673
"5537","VUF105",1979,11.436
"5538","VUF106",1979,12.262
"5539","VUF107",1979,20.2965
"5540","VUF108",1979,20.2025
"5541","VUF109",1979,30.13
"5542","VUF110",1979,22.323
"5543","VUF111",1979,21.2625
"5544","VUF112",1979,17.343
"5545","VUF114",1979,12.617
"5546","VUF115",1979,14.119
"5547","VUF116",1979,14.0685
"5548","VUF117",1979,NA
"5549","VUF118",1979,16.177
"5550","VUF119",1979,14.098
"5551","VUF120",1979,12.85
"5552","VUF122",1979,9.1675
"5553","VUF125",1979,6.852
"5554","VUF128",1979,NA
"5555","VUF129",1979,18.167
"5556","VUF130",1979,12.663
"5557","VUF131",1979,13.055
"5558","VUF132",1979,13.463
"5559","VUF133",1979,22.9055
"5560","VUF135",1979,7.579
"5561","VUF136",1979,9.127
"5562","VUF137",1979,29.1195
"5563","VUF139",1979,31.142
"5564","VUF140",1979,27.4935
"5565","VUF142",1979,5.0645
"5566","VUF143",1979,14.663
"5567","VUF144",1979,32.04
"5568","VUF145",1979,13.497
"5569","VUF146",1979,11.264
"5570","VUF147",1979,20.275
"5571","VUF148",1979,20.304
"5572","VUF149",1979,27.989
"5573","VUF150",1979,13.388
"5574","VUF151",1979,18.6845
"5575","VUF208",1979,9.943
"5576","VUF209",1979,11.6275
"5577","VUF219",1979,7.659
"5578","VUF222",1979,10.31
"5579","VUF229",1979,17.2015
"5580","VUF235",1979,7.579
"5581","VUF242",1979,5.0645
"5582","VUF308",1979,9.943
"5583","VUF322",1979,9.54833333333333
"5584","VUF335",1979,7.579
"5585","VUF435",1979,7.579
"5586","VUF508",1979,20.2025
"5587","VUF001",1980,33.9425
"5588","VUF002",1980,31.2595
"5589","VUF003",1980,27.163
"5590","VUF004",1980,15.771
"5591","VUF005",1980,21.48
"5592","VUF006",1980,15.311
"5593","VUF007",1980,14.185
"5594","VUF008",1980,10.0645
"5595","VUF009",1980,11.7655
"5596","VUF010",1980,22.715
"5597","VUF011",1980,25.828
"5598","VUF012",1980,11.4525
"5599","VUF013",1980,22.879
"5600","VUF015",1980,19.3855
"5601","VUF016",1980,12.448
"5602","VUF017",1980,47.249
"5603","VUF018",1980,15.892
"5604","VUF019",1980,7.7225
"5605","VUF020",1980,13.309
"5606","VUF021",1980,25.1785
"5607","VUF022",1980,10.461
"5608","VUF023",1980,29.6645
"5609","VUF024",1980,31.4535
"5610","VUF025",1980,20.596
"5611","VUF026",1980,15.1975
"5612","VUF027",1980,NA
"5613","VUF028",1980,9.889
"5614","VUF029",1980,16.463
"5615","VUF030",1980,17.638
"5616","VUF031",1980,11.3225
"5617","VUF032",1980,21.1035
"5618","VUF034",1980,15.7385
"5619","VUF036",1980,12.166
"5620","VUF037",1980,13.866
"5621","VUF038",1980,29.5835
"5622","VUF039",1980,38.9125
"5623","VUF040",1980,41.129
"5624","VUF041",1980,23.126
"5625","VUF042",1980,35.4015
"5626","VUF044",1980,18.8275
"5627","VUF045",1980,21.012
"5628","VUF047",1980,6.181
"5629","VUF048",1980,16.778
"5630","VUF049",1980,24.1285
"5631","VUF050",1980,11.0915
"5632","VUF101",1980,29.2165
"5633","VUF102",1980,16.6865
"5634","VUF104",1980,13.7605
"5635","VUF105",1980,11.8185
"5636","VUF106",1980,12.349
"5637","VUF107",1980,20.489
"5638","VUF108",1980,20.3405
"5639","VUF109",1980,30.3525
"5640","VUF110",1980,22.4725
"5641","VUF111",1980,21.48
"5642","VUF112",1980,17.47
"5643","VUF114",1980,12.7835
"5644","VUF115",1980,14.2045
"5645","VUF116",1980,14.1565
"5646","VUF117",1980,NA
"5647","VUF118",1980,16.33
"5648","VUF119",1980,14.273
"5649","VUF120",1980,12.985
"5650","VUF122",1980,9.304
"5651","VUF125",1980,6.907
"5652","VUF128",1980,25.853
"5653","VUF129",1980,18.351
"5654","VUF130",1980,12.777
"5655","VUF131",1980,13.105
"5656","VUF132",1980,13.5275
"5657","VUF133",1980,22.998
"5658","VUF135",1980,7.695
"5659","VUF136",1980,9.169
"5660","VUF137",1980,29.345
"5661","VUF139",1980,31.276
"5662","VUF140",1980,27.788
"5663","VUF142",1980,5.2025
"5664","VUF143",1980,14.7415
"5665","VUF144",1980,32.202
"5666","VUF145",1980,13.598
"5667","VUF146",1980,11.37
"5668","VUF147",1980,20.443
"5669","VUF148",1980,20.466
"5670","VUF149",1980,28.195
"5671","VUF150",1980,13.522
"5672","VUF151",1980,18.898
"5673","VUF208",1980,10.0645
"5674","VUF209",1980,11.7655
"5675","VUF219",1980,7.7225
"5676","VUF222",1980,10.461
"5677","VUF229",1980,17.407
"5678","VUF235",1980,7.695
"5679","VUF242",1980,5.2025
"5680","VUF308",1980,10.0645
"5681","VUF322",1980,9.68966666666667
"5682","VUF335",1980,7.695
"5683","VUF435",1980,7.695
"5684","VUF508",1980,20.3405
"5685","VUF001",1981,34.127
"5686","VUF002",1981,31.3995
"5687","VUF003",1981,27.481
"5688","VUF004",1981,15.9485
"5689","VUF005",1981,21.7115
"5690","VUF006",1981,15.3985
"5691","VUF007",1981,14.3235
"5692","VUF008",1981,10.182
"5693","VUF009",1981,11.897
"5694","VUF010",1981,22.9345
"5695","VUF011",1981,26.0185
"5696","VUF012",1981,11.561
"5697","VUF013",1981,23.1675
"5698","VUF015",1981,19.633
"5699","VUF016",1981,12.588
"5700","VUF017",1981,47.6085
"5701","VUF018",1981,16.023
"5702","VUF019",1981,7.7955
"5703","VUF020",1981,13.4455
"5704","VUF021",1981,25.42
"5705","VUF022",1981,10.578
"5706","VUF023",1981,29.879
"5707","VUF024",1981,31.637
"5708","VUF025",1981,20.864
"5709","VUF026",1981,15.3565
"5710","VUF027",1981,NA
"5711","VUF028",1981,9.993
"5712","VUF029",1981,16.682
"5713","VUF030",1981,17.897
"5714","VUF031",1981,11.466
"5715","VUF032",1981,21.3095
"5716","VUF034",1981,15.895
"5717","VUF036",1981,12.2945
"5718","VUF037",1981,14.015
"5719","VUF038",1981,29.9575
"5720","VUF039",1981,39.2375
"5721","VUF040",1981,41.484
"5722","VUF041",1981,23.3685
"5723","VUF042",1981,35.654
"5724","VUF044",1981,18.9525
"5725","VUF045",1981,21.214
"5726","VUF047",1981,6.2655
"5727","VUF048",1981,16.93
"5728","VUF049",1981,24.5875
"5729","VUF050",1981,11.2445
"5730","VUF101",1981,29.469
"5731","VUF102",1981,16.8115
"5732","VUF104",1981,13.8705
"5733","VUF105",1981,11.9115
"5734","VUF106",1981,12.4515
"5735","VUF107",1981,20.7185
"5736","VUF108",1981,20.4785
"5737","VUF109",1981,30.635
"5738","VUF110",1981,22.637
"5739","VUF111",1981,21.746
"5740","VUF112",1981,17.656
"5741","VUF114",1981,12.975
"5742","VUF115",1981,14.339
"5743","VUF116",1981,14.3065
"5744","VUF117",1981,NA
"5745","VUF118",1981,16.59
"5746","VUF119",1981,14.453
"5747","VUF120",1981,13.16
"5748","VUF122",1981,9.4385
"5749","VUF125",1981,6.959
"5750","VUF128",1981,26.219
"5751","VUF129",1981,18.592
"5752","VUF130",1981,12.928
"5753","VUF131",1981,13.156
"5754","VUF132",1981,13.5885
"5755","VUF133",1981,23.149
"5756","VUF135",1981,7.884
"5757","VUF136",1981,9.236
"5758","VUF137",1981,29.763
"5759","VUF139",1981,31.451
"5760","VUF140",1981,28.1585
"5761","VUF142",1981,5.3835
"5762","VUF143",1981,14.838
"5763","VUF144",1981,32.4395
"5764","VUF145",1981,13.71
"5765","VUF146",1981,11.468
"5766","VUF147",1981,20.633
"5767","VUF148",1981,20.62
"5768","VUF149",1981,28.475
"5769","VUF150",1981,13.635
"5770","VUF151",1981,19.1235
"5771","VUF208",1981,10.182
"5772","VUF209",1981,11.897
"5773","VUF219",1981,7.7955
"5774","VUF222",1981,10.578
"5775","VUF229",1981,17.637
"5776","VUF235",1981,7.884
"5777","VUF242",1981,5.3835
"5778","VUF308",1981,10.182
"5779","VUF322",1981,9.81833333333333
"5780","VUF335",1981,7.884
"5781","VUF435",1981,7.884
"5782","VUF508",1981,20.4785
"5783","VUF001",1982,34.3685
"5784","VUF002",1982,31.5965
"5785","VUF003",1982,27.7765
"5786","VUF004",1982,16.158
"5787","VUF005",1982,21.9935
"5788","VUF006",1982,15.517
"5789","VUF007",1982,14.464
"5790","VUF008",1982,10.294
"5791","VUF009",1982,12.025
"5792","VUF010",1982,23.15
"5793","VUF011",1982,26.2465
"5794","VUF012",1982,11.702
"5795","VUF013",1982,23.511
"5796","VUF015",1982,19.944
"5797","VUF016",1982,12.71
"5798","VUF017",1982,48.025
"5799","VUF018",1982,16.1605
"5800","VUF019",1982,7.89
"5801","VUF020",1982,13.5755
"5802","VUF021",1982,25.733
"5803","VUF022",1982,10.697
"5804","VUF023",1982,30.1215
"5805","VUF024",1982,31.854
"5806","VUF025",1982,21.1625
"5807","VUF026",1982,15.534
"5808","VUF027",1982,NA
"5809","VUF028",1982,10.1265
"5810","VUF029",1982,16.8985
"5811","VUF030",1982,18.2065
"5812","VUF031",1982,11.64
"5813","VUF032",1982,21.576
"5814","VUF034",1982,16.0655
"5815","VUF036",1982,12.467
"5816","VUF037",1982,14.2385
"5817","VUF038",1982,30.37
"5818","VUF039",1982,39.596
"5819","VUF040",1982,41.895
"5820","VUF041",1982,23.664
"5821","VUF042",1982,35.959
"5822","VUF044",1982,19.0975
"5823","VUF045",1982,21.482
"5824","VUF047",1982,6.3425
"5825","VUF048",1982,17.1295
"5826","VUF049",1982,25.107
"5827","VUF050",1982,11.39
"5828","VUF101",1982,29.8265
"5829","VUF102",1982,16.989
"5830","VUF104",1982,13.9975
"5831","VUF105",1982,11.9985
"5832","VUF106",1982,12.544
"5833","VUF107",1982,20.9705
"5834","VUF108",1982,20.7115
"5835","VUF109",1982,30.924
"5836","VUF110",1982,22.85
"5837","VUF111",1982,22.079
"5838","VUF112",1982,17.8405
"5839","VUF114",1982,13.132
"5840","VUF115",1982,14.4765
"5841","VUF116",1982,14.461
"5842","VUF117",1982,NA
"5843","VUF118",1982,16.833
"5844","VUF119",1982,14.6816666666667
"5845","VUF120",1982,13.284
"5846","VUF122",1982,9.587
"5847","VUF125",1982,7.014
"5848","VUF128",1982,26.798
"5849","VUF129",1982,18.83
"5850","VUF130",1982,13.092
"5851","VUF131",1982,13.2375
"5852","VUF132",1982,13.6535
"5853","VUF133",1982,23.3015
"5854","VUF135",1982,8.134
"5855","VUF136",1982,9.275
"5856","VUF137",1982,30.076
"5857","VUF139",1982,31.645
"5858","VUF140",1982,28.5175
"5859","VUF142",1982,5.4905
"5860","VUF143",1982,14.938
"5861","VUF144",1982,32.73
"5862","VUF145",1982,13.8385
"5863","VUF146",1982,11.606
"5864","VUF147",1982,20.877
"5865","VUF148",1982,20.848
"5866","VUF149",1982,28.744
"5867","VUF150",1982,13.748
"5868","VUF151",1982,19.399
"5869","VUF208",1982,10.294
"5870","VUF209",1982,12.025
"5871","VUF219",1982,7.89
"5872","VUF222",1982,10.697
